CDS,Name,AggLevel,DFC,Subgroup,Subgrouptype,NumCohort,NumGraduates,Cohort Graduation Rate,NumDropouts,Cohort Dropout Rate,NumSpecialEducation,Special Ed Completers Rate,NumStillEnrolled,Still Enrolled Rate,NumGED,GED Rate,Year
1.96E+13,El Camino Real Charter High,S,Y,FEM,4,12,12,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Boyle Heights Continuation,S,N,FEM,5,17,*,11.76,*,41.2,*,0,*,47.1,*,0,1314
1.96E+13,Boyle Heights Continuation,S,N,FEM,7,*,*,0,*,0,*,0,*,100,*,0,1314
1.96E+13,Los Angeles Center for Enriched Studies,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Downtown Business High,S,N,FEM,6,*,*,88.89,*,0,*,11.1,*,0,*,0,1314
1.96E+13,Downtown Business High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Fairfax Senior High,S,N,FEM,2,44,38,86.36,*,9.1,*,0,*,4.5,*,0,1314
4.57E+13,Shasta Secondary Home,D,Y,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1314
4.58E+13,Academy of Personalized Learning,D,Y,MAL,5,*,*,100,*,0,*,0,*,0,*,0,1314
4.58E+13,Academy of Personalized Learning,D,Y,MAL,7,27,25,92.59,*,0,*,0,*,7.4,*,0,1314
4.87E+13,MIT Academy,D,Y,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
4.97E+13,Pathways Charter,D,Y,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
4.97E+13,Pathways Charter,D,Y,MAL,7,16,12,75,*,12.5,*,0,*,12.5,*,0,1314
4.97E+13,California Virtual Academy @ Sonoma,D,Y,MAL,7,43,24,55.81,13,30.2,*,0,*,14,*,0,1314
4.97E+13,Pivot Online Charter - North Bay,D,Y,MAL,5,13,*,15.38,*,69.2,*,0,*,15.4,*,0,1314
4.97E+13,Northwest Prep Charter,D,Y,MAL,5,*,*,75,*,25,*,0,*,0,*,0,1314
4.97E+13,Roseland Charter,D,Y,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
4.97E+13,Abraxis Charter,D,Y,MAL,7,*,*,33.33,*,66.7,*,0,*,0,*,0,1314
4.97E+13,Academy of Arts and Sciences: Sonoma,D,Y,MAL,6,*,*,0,*,100,*,0,*,0,*,0,1314
5.08E+13,eCademy Charter at Crane,D,Y,MAL,5,*,*,40,*,50,*,0,*,10,*,0,1314
5.08E+13,eCademy Charter at Crane,D,Y,MAL,7,*,*,77.78,*,11.1,*,0,*,11.1,*,0,1314
5.17E+13,South Sutter Charter,D,Y,MAL,5,14,*,57.14,*,0,*,0,*,42.9,*,0,1314
5.17E+13,South Sutter Charter,D,Y,MAL,7,43,33,76.74,*,2.3,*,0,*,20.9,*,0,1314
5.17E+13,California Virtual Academy @ Sutter,D,Y,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
5.27E+13,Salisbury High (Continuation),S,N,FEM,1,*,*,50,*,50,*,0,*,0,*,0,1314
5.27E+13,Red Bluff High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
5.27E+13,Red Bluff High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
5.37E+13,Southern Trinity High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
5.38E+13,Hayfork High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
5.38E+13,Trinity High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
5.41E+13,University Preparatory High,S,N,FEM,5,16,16,100,*,0,*,0,*,0,*,0,1314
5.47E+13,Central California Connections Academy,S,Y,FEM,5,*,*,40,*,40,*,0,*,20,*,0,1314
5.47E+13,Central California Connections Academy,S,Y,FEM,7,*,*,66.67,*,11.1,*,0,*,22.2,*,0,1314
5.47E+13,Burton Pathways Charter Academy,S,N,FEM,5,16,*,62.5,*,37.5,*,0,*,0,*,0,1314
5.47E+13,Burton Pathways Charter Academy,S,N,FEM,7,*,*,57.14,*,42.9,*,0,*,0,*,0,1314
5.47E+13,Orosi High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
5.47E+13,Loma Vista Charter,S,N,FEM,2,*,*,0,*,100,*,0,*,0,*,0,1314
5.47E+13,Loma Vista Charter,S,N,FEM,5,13,*,53.85,*,30.8,*,0,*,15.4,*,0,1314
5.47E+13,Loma Vista Charter,S,N,FEM,7,*,*,66.67,*,33.3,*,0,*,0,*,0,1314
5.47E+13,John J. Cairns Continuation,S,N,FEM,5,20,16,80,*,20,*,0,*,0,*,0,1314
5.47E+13,Lindsay Senior High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
5.47E+13,Lindsay Senior High,S,N,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
5.47E+13,Lindsay Senior High,S,N,FEM,7,*,*,80,*,20,*,0,*,0,*,0,1314
5.47E+13,Crescent Valley Public Charter,S,Y,FEM,7,33,*,18.18,13,39.4,*,0,14,42.4,*,0,1314
5.47E+13,Countryside Community Day,S,N,FEM,5,*,*,71.43,*,28.6,*,0,*,0,*,0,1314
5.47E+13,Mission Oak High,S,N,FEM,5,106,101,95.28,*,4.7,*,0,*,0,*,0,1314
5.47E+13,Mission Oak High,S,N,FEM,7,33,30,90.91,*,9.1,*,0,*,0,*,0,1314
5.47E+13,Tulare Technical Preparatory High,S,N,FEM,5,12,*,33.33,*,66.7,*,0,*,0,*,0,1314
5.47E+13,Tulare Union High,S,N,FEM,6,14,11,78.57,*,21.4,*,0,*,0,*,0,1314
5.47E+13,Tulare Union High,S,N,FEM,1,*,*,75,*,25,*,0,*,0,*,0,1314
3.47E+13,Aspire Alexander Twilight Secondary Academy,S,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Mesa Verde High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Mesa Verde High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,La Entrada Continuation High,S,N,FEM,7,*,*,42.86,*,57.1,*,0,*,0,*,0,1314
3.47E+13,El Sereno Alternative Education,S,N,FEM,4,*,*,0,*,50,*,0,*,50,*,0,1314
3.47E+13,El Sereno Alternative Education,S,N,FEM,9,*,*,0,*,0,*,0,*,100,*,0,1314
3.47E+13,La Vista Center,S,N,FEM,6,*,*,0,*,100,*,0,*,0,*,0,1314
3.47E+13,Bella Vista High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Bella Vista High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Bella Vista High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Options for Youth-San Juan,S,Y,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Options for Youth-San Juan,S,Y,FEM,9,21,*,23.81,*,38.1,*,0,*,38.1,*,0,1314
3.47E+13,Options for Youth-San Juan,S,Y,FEM,7,91,29,31.87,28,30.8,*,0,33,36.3,*,1.1,1314
3.47E+13,Visions In Education,S,N,FEM,6,30,15,50,*,23.3,*,0,*,26.7,*,0,1314
3.47E+13,Visions In Education,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Visions In Education,S,N,FEM,3,*,*,80,*,0,*,0,*,20,*,0,1314
3.47E+13,Sheldon High,S,N,FEM,4,12,12,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Sheldon High,S,N,FEM,9,17,17,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Franklin High,S,N,FEM,6,37,35,94.59,*,2.7,*,2.7,*,0,*,0,1314
3.47E+13,Franklin High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Daylor (William) High (Continuation),S,N,FEM,5,14,*,42.86,*,14.3,*,0,*,42.9,*,0,1314
3.47E+13,Elk Grove High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Elk Grove Charter,S,N,FEM,6,*,*,70,*,20,*,0,*,10,*,0,1314
3.47E+13,Elk Grove Charter,S,N,FEM,1,*,*,50,*,50,*,0,*,0,*,0,1314
3.47E+13,Vista del Lago High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Walnutwood High (Independent Study),S,N,FEM,5,14,11,78.57,*,0,*,0,*,21.4,*,0,1314
3.47E+13,Folsom Lake High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Cordova High,S,N,FEM,6,23,20,86.96,*,8.7,*,0,*,4.3,*,0,1314
3.47E+13,Cordova High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Folsom High,S,N,FEM,4,*,*,85.71,*,0,*,14.3,*,0,*,0,1314
3.47E+13,Kinney High (Continuation),S,N,FEM,1,*,*,0,*,0,*,0,*,100,*,0,1314
3.47E+13,Liberty Ranch High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Liberty Ranch High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Liberty Ranch High,S,N,FEM,7,64,61,95.31,*,4.7,*,0,*,0,*,0,1314
3.47E+13,Estrellita Continuation High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Galt High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Galt High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,Mokelumne High (Continuation),S,N,FEM,5,*,*,0,*,100,*,0,*,0,*,0,1314
3.47E+13,Rio Vista High,S,N,FEM,5,11,*,90.91,*,9.1,*,0,*,0,*,0,1314
3.47E+13,New Technology High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,George Washington Carver School of Arts and Science,S,N,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1314
3.47E+13,George Washington Carver School of Arts and Science,S,N,FEM,7,15,15,100,*,0,*,0,*,0,*,0,1314
3.47E+13,The MET,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.91E+13,one.Charter,S,Y,FEM,9,*,*,0,*,0,*,0,*,100,*,0,1314
3.91E+13,San Joaquin Building Futures Academy,S,Y,FEM,2,*,*,0,*,0,*,0,*,100,*,0,1314
3.91E+13,"John F. Cruikshank, Jr.",S,N,FEM,6,*,*,0,*,66.7,*,0,*,33.3,*,0,1314
3.91E+13,San Joaquin County Community,S,N,FEM,2,*,*,33.33,*,33.3,*,0,*,33.3,*,0,1314
3.91E+13,San Joaquin County Community,S,N,FEM,5,63,*,15.87,35,55.6,*,0,18,28.6,*,0,1314
3.91E+13,San Joaquin County Community,S,N,FEM,7,14,*,21.43,*,57.1,*,0,*,21.4,*,0,1314
3.91E+13,Venture Academy,S,Y,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
3.91E+13,San Joaquin County Special Education,S,N,FEM,5,*,*,0,*,33.3,*,0,*,66.7,*,0,1314
3.97E+13,Larsson (Sture) High (Continuation),S,N,FEM,6,*,*,80,*,0,*,0,*,20,*,0,1314
3.97E+13,Lincoln High,S,N,FEM,2,41,39,95.12,*,4.9,*,0,*,0,*,0,1314
3.97E+13,Lincoln High,S,N,FEM,5,125,113,90.4,*,6.4,*,2.4,*,0.8,*,0,1314
3.97E+13,Lincoln High,S,N,FEM,7,109,108,99.08,*,0.9,*,0,*,0,*,0,1314
3.97E+13,Aspire Benjamin Holt College Preparatory Academy,S,Y,FEM,5,12,12,100,*,0,*,0,*,0,*,0,1314
3.97E+13,Aspire Benjamin Holt College Preparatory Academy,S,Y,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
3.97E+13,Ronald E. McNair High,S,N,FEM,4,15,14,93.33,*,6.7,*,0,*,0,*,0,1314
3.97E+13,Rio Valley Charter,S,Y,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
3.97E+13,Bear Creek High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.97E+13,Plaza Robles Continuation High,S,N,FEM,5,18,*,50,*,27.8,*,0,*,22.2,*,0,1314
3.97E+13,Independence,S,N,FEM,6,*,*,50,*,50,*,0,*,0,*,0,1314
3.97E+13,Independence,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.97E+13,Middle College High,S,N,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1314
3.97E+13,Tokay High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.97E+13,Tokay High,S,N,FEM,1,*,*,50,*,50,*,0,*,0,*,0,1314
3.97E+13,Tokay High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.97E+13,Liberty High,S,N,FEM,2,*,*,0,*,0,*,0,*,100,*,0,1314
3.77E+13,Castle Park Senior High,S,N,FEM,9,*,*,80,*,20,*,0,*,0,*,0,1314
3.77E+13,Chula Vista Senior High,S,N,FEM,6,12,11,91.67,*,0,*,0,*,8.3,*,0,1314
3.77E+13,Chula Vista Senior High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Chula Vista Senior High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Options Secondary,S,N,FEM,7,*,*,50,*,0,*,0,*,50,*,0,1314
3.77E+13,MAAC Community Charter,S,Y,FEM,5,71,11,15.49,30,42.3,*,0,30,42.3,*,0,1314
3.77E+13,Alta Vista Academy,S,N,FEM,5,*,*,20,*,80,*,0,*,0,*,0,1314
3.77E+13,San Ysidro High,S,N,FEM,5,247,212,85.83,*,4,*,0.8,23,9.3,*,0,1314
3.77E+13,Otay Ranch Senior High,S,N,FEM,6,11,*,90.91,*,0,*,0,*,9.1,*,0,1314
3.77E+13,Otay Ranch Senior High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Palomar High,S,N,FEM,5,53,*,18.87,*,18.9,*,0,33,62.3,*,0,1314
3.77E+13,Hilltop Senior High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Mar Vista Senior High,S,N,FEM,5,129,101,78.29,16,12.4,*,0,12,9.3,*,0,1314
3.77E+13,Sweetwater High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Montgomery Senior High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Montgomery Senior High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
3.77E+13,SIATech,S,Y,FEM,9,14,*,28.57,*,42.9,*,0,*,21.4,*,7.1,1314
3.77E+13,Mission Vista High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Fairfax Senior High,S,N,FEM,7,13,*,76.92,*,15.4,*,0,*,7.7,*,0,1314
1.96E+13,John H. Francis Polytechnic,S,N,FEM,5,319,284,89.03,28,8.8,*,0,*,2.2,*,0,1314
1.96E+13,King/Drew Medical Magnet High,S,N,FEM,5,99,95,95.96,*,4,*,0,*,0,*,0,1314
1.96E+13,Benjamin Franklin Senior High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Benjamin Franklin Senior High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Park West High (Continuation),S,N,FEM,5,34,16,47.06,*,23.5,*,0,*,29.4,*,0,1314
1.96E+13,Pomona High,S,N,FEM,5,112,101,90.18,*,8,*,0,*,1.8,*,0,1314
1.96E+13,Pomona High,S,N,FEM,7,*,*,25,*,75,*,0,*,0,*,0,1314
1.96E+13,Diamond Ranch High,S,N,FEM,5,124,123,99.19,*,0.8,*,0,*,0,*,0,1314
1.96E+13,Diamond Ranch High,S,N,FEM,7,28,27,96.43,*,3.6,*,0,*,0,*,0,1314
1.96E+13,Village Academy High School at Indian Hill,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Pomona Community Day,S,N,FEM,5,*,*,0,*,100,*,0,*,0,*,0,1314
1.96E+13,Palomares Academy of Health Science,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Palomares Academy of Health Science,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,San Marino High,S,N,FEM,2,86,82,95.35,*,3.5,*,1.2,*,0,*,0,1314
1.96E+13,San Marino High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,San Marino High,S,N,FEM,7,41,40,97.56,*,0,*,2.4,*,0,*,0,1314
1.96E+13,"Non-public, non-sectarian schools",S,N,FEM,7,*,*,50,*,50,*,0,*,0,*,0,1314
1.96E+13,Olympic High (Continuation),S,N,FEM,9,*,*,50,*,50,*,0,*,0,*,0,1314
1.96E+13,Santa Monica High,S,N,FEM,6,22,21,95.45,*,4.5,*,0,*,0,*,0,1314
1.96E+13,Santa Monica High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Malibu High,S,N,FEM,5,12,11,91.67,*,0,*,8.3,*,0,*,0,1314
1.96E+13,Malibu High,S,N,FEM,7,67,66,98.51,*,1.5,*,0,*,0,*,0,1314
1.97E+13,South Pasadena Senior High,S,N,FEM,5,49,48,97.96,*,0,*,0,*,2,*,0,1314
1.97E+13,South Pasadena Senior High,S,N,FEM,7,56,56,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Temple City High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Dr. Doug Sears Learning Center,S,N,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Temple City Alternative,S,N,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,"Non-public, non-sectarian schools",S,N,FEM,6,*,*,20,*,20,*,0,*,60,*,0,1314
1.97E+13,North High,S,N,FEM,5,88,87,98.86,*,0,*,0,*,1.1,*,0,1314
1.97E+13,North High,S,N,FEM,7,51,51,100,*,0,*,0,*,0,*,0,1314
1.97E+13,Shery (Kurt T.) High (Continuation),S,N,FEM,5,18,15,83.33,*,5.6,*,0,*,11.1,*,0,1314
1.97E+13,Shery (Kurt T.) High (Continuation),S,N,FEM,7,*,*,62.5,*,37.5,*,0,*,0,*,0,1314
1.97E+13,South High,S,N,FEM,5,36,34,94.44,*,2.8,*,0,*,2.8,*,0,1314
1.97E+13,Torrance High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,West High,S,N,FEM,2,99,95,95.96,*,1,*,0,*,3,*,0,1314
1.97E+13,West High,S,N,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,West High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.97E+13,West High,S,N,FEM,7,75,72,96,*,1.3,*,0,*,1.3,*,1.3,1314
1.97E+13,California Virtual Academy @ Los Angeles,S,Y,FEM,6,39,17,43.59,11,28.2,*,0,11,28.2,*,0,1314
1.97E+13,California Virtual Academy @ Los Angeles,S,Y,FEM,1,*,*,66.67,*,33.3,*,0,*,0,*,0,1314
1.97E+13,California Virtual Academy @ Los Angeles,S,Y,FEM,3,*,*,0,*,0,*,0,*,100,*,0,1314
7.62E+12,Miramonte High,S,N,FEM,5,11,11,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Miramonte High,S,N,FEM,7,118,118,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Dozier-Libbey Medical High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Dozier-Libbey Medical High,S,N,FEM,5,31,31,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Dozier-Libbey Medical High,S,N,FEM,7,17,17,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Live Oak High (Continuation),S,N,FEM,6,11,*,27.27,*,18.2,*,0,*,54.5,*,0,1314
7.62E+12,Live Oak High (Continuation),S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Prospects High (Alternative),S,N,FEM,6,18,*,16.67,*,38.9,*,0,*,44.4,*,0,1314
7.62E+12,Prospects High (Alternative),S,N,FEM,1,*,*,0,*,50,*,0,*,50,*,0,1314
7.62E+12,Prospects High (Alternative),S,N,FEM,3,*,*,0,*,0,*,0,*,100,*,0,1314
7.62E+12,Deer Valley High,S,N,FEM,5,78,71,91.03,*,3.8,*,1.3,*,3.8,*,0,1314
7.62E+12,Deer Valley High,S,N,FEM,7,55,51,92.73,*,1.8,*,0,*,5.5,*,0,1314
7.62E+12,Bridges,S,N,FEM,5,*,*,50,*,50,*,0,*,0,*,0,1314
7.62E+12,Antioch High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Antioch High,S,N,FEM,5,65,60,92.31,*,7.7,*,0,*,0,*,0,1314
7.62E+12,Antioch High,S,N,FEM,7,48,47,97.92,*,2.1,*,0,*,0,*,0,1314
7.62E+12,Heritage High,S,N,FEM,6,28,28,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Heritage High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Heritage High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Freedom High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Freedom High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Independence High,S,N,FEM,6,15,*,26.67,*,26.7,*,0,*,40,*,6.7,1314
7.62E+12,Liberty High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,La Paloma High (Continuation),S,N,FEM,9,*,*,0,*,0,*,0,*,100,*,0,1314
7.62E+12,La Paloma High (Continuation),S,N,FEM,7,*,*,83.33,*,16.7,*,0,*,0,*,0,1314
7.62E+12,Vicente Martinez High,S,N,FEM,5,*,*,75,*,25,*,0,*,0,*,0,1314
7.62E+12,Alhambra Senior High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Alhambra Senior High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Northgate High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Northgate High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Horizons Alternative,S,N,FEM,2,*,*,50,*,50,*,0,*,0,*,0,1314
7.62E+12,Horizons Alternative,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Horizons Alternative,S,N,FEM,7,28,24,85.71,*,10.7,*,0,*,3.6,*,0,1314
7.62E+12,Crossroads High (Continuation),S,N,FEM,5,15,*,40,*,46.7,*,0,*,13.3,*,0,1314
7.62E+12,College Park High,S,N,FEM,2,13,13,100,*,0,*,0,*,0,*,0,1314
7.62E+12,College Park High,S,N,FEM,0,*,*,50,*,50,*,0,*,0,*,0,1314
7.62E+12,College Park High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,College Park High,S,N,FEM,7,108,107,99.07,*,0,*,0.9,*,0,*,0,1314
7.62E+12,Mt. Diablo High,S,N,FEM,2,12,11,91.67,*,8.3,*,0,*,0,*,0,1314
7.62E+12,Mt. Diablo High,S,N,FEM,5,90,79,87.78,*,11.1,*,0,*,1.1,*,0,1314
7.62E+12,Mt. Diablo High,S,N,FEM,7,25,22,88,*,8,*,0,*,4,*,0,1314
7.62E+12,Olympic Continuation High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
7.62E+12,Olympic Continuation High,S,N,FEM,5,40,20,50,*,22.5,*,0,11,27.5,*,0,1314
1.76E+13,Lower Lake High,S,N,MAL,7,31,27,87.1,*,6.5,*,3.2,*,3.2,*,0,1314
1.76E+13,Natural High (Continuation),S,N,MAL,5,*,*,75,*,25,*,0,*,0,*,0,1314
1.76E+13,Natural High (Continuation),S,N,MAL,7,12,*,66.67,*,33.3,*,0,*,0,*,0,1314
1.76E+13,Middletown High,S,N,MAL,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.76E+13,Middletown High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.76E+13,Upper Lake High,S,N,MAL,5,14,14,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Vista West Continuation High,S,N,MAL,9,*,*,50,*,0,*,0,*,50,*,0,1314
1.56E+13,Arvin High,S,N,MAL,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Stockdale High,S,N,MAL,6,23,20,86.96,*,0,*,0,*,13,*,0,1314
1.56E+13,Centennial High,S,N,MAL,2,*,*,80,*,20,*,0,*,0,*,0,1314
1.56E+13,Centennial High,S,N,MAL,7,133,122,91.73,*,6,*,0,*,2.3,*,0,1314
1.56E+13,Ridgeview High,S,N,MAL,6,19,16,84.21,*,10.5,*,0,*,5.3,*,0,1314
1.56E+13,Ridgeview High,S,N,MAL,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Kern Workforce 2000 Academy,S,N,MAL,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Kern Workforce 2000 Academy,S,N,MAL,5,73,20,27.4,36,49.3,*,0,17,23.3,*,0,1314
1.56E+13,Kern Workforce 2000 Academy,S,N,MAL,7,*,*,50,*,0,*,0,*,50,*,0,1314
1.56E+13,Liberty High,S,N,MAL,2,16,16,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Liberty High,S,N,MAL,0,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Liberty High,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Liberty High,S,N,MAL,7,117,110,94.02,*,5.1,*,0,*,0.9,*,0,1314
1.56E+13,Bakersfield High,S,N,MAL,5,182,122,67.03,48,26.4,*,0,12,6.6,*,0,1314
1.56E+13,Bakersfield High,S,N,MAL,7,61,49,80.33,11,18,*,0,*,1.6,*,0,1314
1.56E+13,East Bakersfield High,S,N,MAL,6,*,*,75,*,25,*,0,*,0,*,0,1314
1.56E+13,East Bakersfield High,S,N,MAL,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Foothill High,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Highland High,S,N,MAL,5,138,122,88.41,*,5.8,*,0,*,5.8,*,0,1314
1.56E+13,Kern Valley High,S,N,MAL,0,*,*,50,*,50,*,0,*,0,*,0,1314
1.56E+13,Kern Valley High,S,N,MAL,9,*,*,0,*,0,*,0,*,100,*,0,1314
1.56E+13,Kern Valley High,S,N,MAL,7,39,32,82.05,*,15.4,*,0,*,2.6,*,0,1314
1.56E+13,North High,S,N,MAL,9,*,*,0,*,100,*,0,*,0,*,0,1314
1.56E+13,Shafter High,S,N,MAL,5,131,124,94.66,*,3.8,*,0,*,1.5,*,0,1314
1.56E+13,South High,S,N,MAL,2,*,*,55.56,*,44.4,*,0,*,0,*,0,1314
1.56E+13,South High,S,N,MAL,0,*,*,0,*,100,*,0,*,0,*,0,1314
1.56E+13,South High,S,N,MAL,4,*,*,66.67,*,33.3,*,0,*,0,*,0,1314
1.56E+13,West High,S,N,MAL,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Maricopa High,S,N,MAL,7,*,*,66.67,*,33.3,*,0,*,0,*,0,1314
1.56E+13,California City High,S,N,MAL,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Boron Junior-Senior High,S,N,MAL,6,*,*,80,*,20,*,0,*,0,*,0,1314
1.56E+13,Desert Junior-Senior High,S,N,MAL,5,11,11,100,*,0,*,0,*,0,*,0,1314
