Id,Id2,Geography,Total:,Income in 1999 below poverty level:,Income in 1999 below poverty level: - Under 5 years,Income in 1999 below poverty level: - 5 years,Income in 1999 below poverty level: - 6 to 11 years,Income in 1999 below poverty level: - 12 to 17 years,Income in 1999 below poverty level: - 18 to 64 years,Income in 1999 below poverty level: - 65 to 74 years,Income in 1999 below poverty level: - 75 years and over,Income in 1999 at or above poverty level:,Income in 1999 at or above poverty level: - Under 5 years,Income in 1999 at or above poverty level: - 5 years,Income in 1999 at or above poverty level: - 6 to 11 years,Income in 1999 at or above poverty level: - 12 to 17 years,Income in 1999 at or above poverty level: - 18 to 64 years,Income in 1999 at or above poverty level: - 65 to 74 years,Income in 1999 at or above poverty level: - 75 years and over
8600000US95405,95405,ZCTA5 95405,21893,1115,73,30,75,91,714,44,88,20778,1153,259,1562,1801,13135,1449,1419
8600000US95407,95407,ZCTA5 95407,30097,4429,506,83,543,396,2706,120,75,25668,2086,412,2378,2400,16599,890,903
8600000US95409,95409,ZCTA5 95409,25437,1373,54,27,164,170,763,13,182,24064,1019,273,1537,1861,12285,2855,4234
8600000US95410,95410,ZCTA5 95410,876,86,0,0,1,0,73,9,3,790,26,8,24,99,522,66,45
8600000US95412,95412,ZCTA5 95412,694,87,6,0,2,7,71,0,1,607,38,12,36,41,361,79,40
8600000US95415,95415,ZCTA5 95415,1314,231,23,11,31,34,115,11,6,1083,76,9,75,127,686,64,46
8600000US95417,95417,ZCTA5 95417,161,54,0,3,7,12,32,0,0,107,0,0,2,15,85,4,1
8600000US95419,95419,ZCTA5 95419,437,71,0,0,7,15,49,0,0,366,0,12,21,39,251,43,0
8600000US95420,95420,ZCTA5 95420,398,54,0,8,9,0,37,0,0,344,9,0,8,5,251,61,10
8600000US95421,95421,ZCTA5 95421,1583,256,41,0,15,17,170,9,4,1327,22,12,96,152,864,84,97
8600000US95422,95422,ZCTA5 95422,13310,3727,363,23,454,477,2181,104,125,9583,392,92,811,670,5150,1277,1191
8600000US95423,95423,ZCTA5 95423,3501,702,45,0,72,60,443,19,63,2799,117,5,100,246,1413,540,378
8600000US95424,95424,ZCTA5 95424,88,19,0,0,0,0,19,0,0,69,0,0,0,0,19,28,22
8600000US95425,95425,ZCTA5 95425,8993,924,101,9,83,111,507,73,40,8069,514,88,709,696,4938,642,482
8600000US95426,95426,ZCTA5 95426,1592,241,10,0,52,33,146,0,0,1351,48,24,109,173,849,98,50
8600000US95427,95427,ZCTA5 95427,385,74,15,0,0,0,44,0,15,311,0,0,10,8,218,36,39
8600000US95428,95428,ZCTA5 95428,2291,579,36,7,69,99,321,35,12,1712,108,10,181,189,986,143,95
8600000US95429,95429,ZCTA5 95429,62,13,0,0,0,0,13,0,0,49,3,0,4,0,31,11,0
8600000US95430,95430,ZCTA5 95430,151,27,0,0,0,0,27,0,0,124,0,0,7,15,102,0,0
8600000US95431,95431,ZCTA5 95431,359,199,0,0,0,0,181,18,0,160,0,0,0,0,160,0,0
8600000US95432,95432,ZCTA5 95432,383,37,9,0,2,2,24,0,0,346,22,15,31,8,232,8,30
8600000US95436,95436,ZCTA5 95436,6052,650,15,11,85,61,468,1,9,5402,220,36,544,328,3670,311,293
8600000US95437,95437,ZCTA5 95437,14183,2186,216,48,206,173,1400,29,114,11997,498,125,772,1028,7540,1125,909
8600000US95439,95439,ZCTA5 95439,449,81,12,10,6,10,43,0,0,368,36,5,23,35,226,21,22
8600000US95441,95441,ZCTA5 95441,2350,118,4,0,17,10,82,4,1,2232,132,19,217,152,1502,133,77
8600000US95442,95442,ZCTA5 95442,3760,433,0,8,20,10,389,6,0,3327,204,29,258,164,2324,215,133
8600000US95443,95443,ZCTA5 95443,175,21,0,0,0,0,13,8,0,154,0,0,0,0,105,22,27
8600000US95444,95444,ZCTA5 95444,365,40,1,0,2,3,21,0,13,325,15,5,18,42,235,0,10
8600000US95445,95445,ZCTA5 95445,1907,84,0,6,15,0,54,9,0,1823,71,18,108,149,1145,170,162
8600000US95446,95446,ZCTA5 95446,4718,487,46,17,54,8,347,0,15,4231,129,30,196,261,3141,233,241
8600000US95448,95448,ZCTA5 95448,17707,1539,106,20,151,100,1002,55,105,16168,705,148,1483,1489,10100,1069,1174
8600000US95449,95449,ZCTA5 95449,1402,281,27,18,81,0,141,5,9,1121,79,26,118,99,697,63,39
8600000US95450,95450,ZCTA5 95450,400,46,3,6,8,0,29,0,0,354,7,2,4,25,265,20,31
8600000US95451,95451,ZCTA5 95451,9848,1027,42,0,119,121,637,56,52,8821,494,100,702,812,5012,928,773
8600000US95452,95452,ZCTA5 95452,1709,74,14,0,15,8,24,0,13,1635,15,13,127,170,1045,138,127
8600000US95453,95453,ZCTA5 95453,10406,1534,120,26,253,191,827,42,75,8872,436,55,702,692,5096,963,928
8600000US95454,95454,ZCTA5 95454,2696,599,54,11,76,51,377,15,15,2097,86,29,164,162,1408,142,106
8600000US95456,95456,ZCTA5 95456,999,182,0,0,0,52,78,0,52,817,16,0,13,27,510,115,136
8600000US95457,95457,ZCTA5 95457,2735,315,8,10,26,9,233,15,14,2420,104,29,160,185,1441,286,215
8600000US95458,95458,ZCTA5 95458,3118,494,24,4,18,30,344,68,6,2624,59,23,304,226,1375,344,293
8600000US95459,95459,ZCTA5 95459,563,137,6,4,7,38,73,2,7,426,12,8,38,36,253,50,29
8600000US95460,95460,ZCTA5 95460,2211,187,8,0,0,0,141,18,20,2024,73,17,152,171,1213,160,238
8600000US95461,95461,ZCTA5 95461,7629,906,82,9,37,119,565,40,54,6723,299,74,691,624,3956,733,346
8600000US95462,95462,ZCTA5 95462,1573,283,30,6,23,47,177,0,0,1290,49,0,47,103,942,100,49
8600000US95463,95463,ZCTA5 95463,127,6,0,0,0,0,6,0,0,121,0,0,5,8,89,19,0
8600000US95464,95464,ZCTA5 95464,2165,508,109,0,46,31,301,21,0,1657,62,30,95,92,929,193,256
8600000US95465,95465,ZCTA5 95465,1723,278,8,9,23,52,186,0,0,1445,44,0,134,56,989,138,84
8600000US95466,95466,ZCTA5 95466,1189,185,27,0,15,50,93,0,0,1004,81,6,72,92,682,55,16
8600000US95468,95468,ZCTA5 95468,1340,297,33,3,45,23,175,10,8,1043,60,12,72,106,641,69,83
8600000US95469,95469,ZCTA5 95469,1959,306,8,6,26,29,219,9,9,1653,65,28,113,192,1088,105,62
8600000US95470,95470,ZCTA5 95470,5925,471,18,5,50,56,314,11,17,5454,258,80,512,576,3419,355,254
8600000US95471,95471,ZCTA5 95471,301,47,0,0,0,0,47,0,0,254,25,6,23,9,171,20,0
8600000US95472,95472,ZCTA5 95472,31023,2331,86,43,123,182,1558,104,235,28692,1099,282,2319,2838,18620,1935,1599
8600000US95476,95476,ZCTA5 95476,34027,2222,172,61,218,173,1289,89,220,31805,1778,380,2203,2402,19357,2796,2889
8600000US95480,95480,ZCTA5 95480,29,6,0,0,0,0,6,0,0,23,3,0,2,3,7,0,8
8600000US95481,95481,ZCTA5 95481,143,0,0,0,0,0,0,0,0,143,0,0,0,4,91,7,41
8600000US95482,95482,ZCTA5 95482,29994,5371,567,204,803,600,2864,97,236,24623,1543,326,1901,2226,15198,1847,1582
8600000US95485,95485,ZCTA5 95485,2389,536,75,25,55,24,303,21,33,1853,78,30,132,159,982,247,225
8600000US95488,95488,ZCTA5 95488,309,45,0,0,0,5,40,0,0,264,4,0,8,4,205,18,25
8600000US95490,95490,ZCTA5 95490,13116,1853,162,44,219,210,1132,43,43,11263,623,105,1013,976,6826,880,840
8600000US95492,95492,ZCTA5 95492,23555,1206,117,29,123,122,648,68,99,22349,1714,274,2504,2171,13409,1223,1054
8600000US95493,95493,ZCTA5 95493,218,6,0,0,0,0,6,0,0,212,6,0,25,36,129,16,0
8600000US95494,95494,ZCTA5 95494,268,52,0,0,15,8,29,0,0,216,5,7,16,4,146,29,9
8600000US95497,95497,ZCTA5 95497,766,25,0,0,0,0,21,0,4,741,11,0,8,11,431,201,79
8600000US954HH,954HH,ZCTA5 954HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US954XX,954XX,ZCTA5 954XX,106,37,0,0,7,12,18,0,0,69,8,6,11,0,42,2,0
8600000US95501,95501,ZCTA5 95501,22388,5404,387,77,647,328,3601,154,210,16984,774,255,1118,1187,11065,1243,1342
8600000US95502,95502,ZCTA5 95502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95503,95503,ZCTA5 95503,23045,3267,400,73,364,292,1938,114,86,19778,976,134,1306,1833,12427,1663,1439
8600000US95511,95511,ZCTA5 95511,263,71,15,0,0,18,38,0,0,192,15,9,28,14,116,10,0
8600000US95514,95514,ZCTA5 95514,216,84,26,0,18,7,33,0,0,132,20,0,15,8,81,0,8
8600000US95519,95519,ZCTA5 95519,15806,2193,207,49,183,186,1482,31,55,13613,802,150,1157,1283,8629,967,625
8600000US95521,95521,ZCTA5 95521,18236,5339,182,66,209,177,4590,36,79,12897,535,114,747,960,8884,807,850
8600000US95524,95524,ZCTA5 95524,1935,188,16,0,7,58,103,0,4,1747,71,16,142,237,1017,126,138
8600000US95525,95525,ZCTA5 95525,1559,208,10,4,28,4,142,5,15,1351,67,7,96,103,920,68,90
8600000US95526,95526,ZCTA5 95526,700,148,5,0,5,21,92,6,19,552,15,3,51,61,341,68,13
8600000US95527,95527,ZCTA5 95527,480,129,16,1,17,15,80,0,0,351,4,0,38,28,223,41,17
8600000US95528,95528,ZCTA5 95528,1103,127,12,4,13,5,87,0,6,976,54,6,95,116,588,59,58
8600000US95531,95531,ZCTA5 95531,19964,3999,446,56,500,541,2242,107,107,15965,786,121,1464,1732,9310,1395,1157
8600000US95536,95536,ZCTA5 95536,2932,227,19,1,25,30,141,7,4,2705,143,38,222,244,1673,225,160
8600000US95537,95537,ZCTA5 95537,208,51,0,0,0,14,37,0,0,157,18,11,0,5,95,8,20
8600000US95540,95540,ZCTA5 95540,12072,2175,302,18,241,243,1270,29,72,9897,527,155,685,951,5762,940,877
8600000US95542,95542,ZCTA5 95542,2068,319,19,2,52,22,217,7,0,1749,107,29,98,156,1193,106,60
8600000US95543,95543,ZCTA5 95543,550,222,46,0,23,24,129,0,0,328,14,0,24,51,210,17,12
8600000US95545,95545,ZCTA5 95545,124,38,0,0,0,8,30,0,0,86,8,7,4,19,48,0,0
8600000US95546,95546,ZCTA5 95546,3068,1103,144,30,159,172,545,32,21,1965,162,29,237,216,1106,134,81
8600000US95547,95547,ZCTA5 95547,1175,131,8,3,17,21,79,3,0,1044,33,10,98,124,628,82,69
8600000US95548,95548,ZCTA5 95548,1039,151,6,0,11,44,83,3,4,888,41,12,55,71,556,92,61
8600000US95549,95549,ZCTA5 95549,276,1,0,0,0,0,1,0,0,275,19,2,27,41,178,5,3
8600000US95550,95550,ZCTA5 95550,149,13,2,0,0,6,3,2,0,136,5,5,18,28,72,2,6
8600000US95551,95551,ZCTA5 95551,1456,214,26,6,19,18,129,11,5,1242,82,18,109,105,766,82,80
8600000US95552,95552,ZCTA5 95552,250,86,0,4,24,16,33,0,9,164,4,0,13,14,107,23,3
8600000US95553,95553,ZCTA5 95553,877,258,28,0,28,18,176,0,8,619,21,0,64,46,467,7,14
8600000US95554,95554,ZCTA5 95554,740,61,0,0,0,20,33,8,0,679,29,11,71,92,422,35,19
8600000US95555,95555,ZCTA5 95555,511,136,14,8,1,13,95,2,3,375,22,10,27,22,222,38,34
8600000US95556,95556,ZCTA5 95556,585,117,12,0,19,8,58,12,8,468,37,0,47,57,281,29,17
8600000US95558,95558,ZCTA5 95558,269,74,9,0,5,4,54,2,0,195,3,0,13,10,134,17,18
8600000US95559,95559,ZCTA5 95559,158,59,0,0,10,11,38,0,0,99,0,0,0,21,53,6,19
8600000US95560,95560,ZCTA5 95560,1655,359,23,0,55,12,269,0,0,1296,41,7,29,130,844,132,113
8600000US95562,95562,ZCTA5 95562,3202,734,41,24,116,95,403,33,22,2468,166,32,143,241,1475,261,150
8600000US95563,95563,ZCTA5 95563,641,96,0,4,14,0,61,15,2,545,25,2,42,46,348,73,9
8600000US95564,95564,ZCTA5 95564,372,50,2,5,13,4,26,0,0,322,10,0,37,24,225,18,8
8600000US95565,95565,ZCTA5 95565,1125,94,11,0,21,12,39,6,5,1031,85,18,150,112,624,29,13
8600000US95567,95567,ZCTA5 95567,2073,393,24,0,36,61,218,1,53,1680,109,21,177,134,902,158,179
8600000US95568,95568,ZCTA5 95568,175,57,2,0,5,7,41,2,0,118,0,0,8,25,63,8,14
8600000US95569,95569,ZCTA5 95569,307,74,10,0,7,9,42,4,2,233,2,2,22,14,146,41,6
8600000US95570,95570,ZCTA5 95570,2332,408,22,7,49,40,286,0,4,1924,66,31,87,123,1300,154,163
8600000US95571,95571,ZCTA5 95571,283,65,0,0,13,11,41,0,0,218,7,0,19,35,124,18,15
8600000US95573,95573,ZCTA5 95573,1613,230,17,4,16,24,161,0,8,1383,52,9,98,86,799,236,103
8600000US95585,95585,ZCTA5 95585,315,124,3,7,16,24,70,4,0,191,10,3,19,30,104,13,12
8600000US95587,95587,ZCTA5 95587,177,19,0,0,0,0,19,0,0,158,7,0,23,4,106,18,0
8600000US95589,95589,ZCTA5 95589,694,68,0,6,16,0,46,0,0,626,18,6,10,53,372,86,81
8600000US95595,95595,ZCTA5 95595,234,68,3,0,14,11,40,0,0,166,6,9,19,11,93,12,16
8600000US955HH,955HH,ZCTA5 955HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US955XX,955XX,ZCTA5 955XX,68,32,0,0,0,2,30,0,0,36,0,0,0,10,23,2,1
8600000US95601,95601,ZCTA5 95601,233,44,2,0,12,9,21,0,0,189,7,0,20,13,124,17,8
8600000US95602,95602,ZCTA5 95602,17693,1449,61,16,163,230,860,30,89,16244,818,187,1278,1427,9412,1669,1453
8600000US95603,95603,ZCTA5 95603,24429,1627,93,15,185,125,959,136,114,22802,1177,290,1754,1928,13396,1957,2300
8600000US95605,95605,ZCTA5 95605,12657,3740,340,96,633,599,1801,166,105,8917,638,182,799,875,5220,704,499
8600000US95606,95606,ZCTA5 95606,382,72,0,0,11,10,51,0,0,310,7,9,18,31,220,1,24
8600000US95607,95607,ZCTA5 95607,271,20,0,0,0,5,6,9,0,251,20,15,14,24,154,10,14
8600000US95608,95608,ZCTA5 95608,57799,5779,549,105,599,586,3480,158,302,52020,2539,569,3916,4312,31536,4621,4527
8600000US95610,95610,ZCTA5 95610,43319,3795,399,168,362,403,2171,117,175,39524,2496,442,3422,3356,25642,2327,1839
8600000US95612,95612,ZCTA5 95612,1282,184,14,0,7,23,140,0,0,1098,49,12,115,122,641,71,88
8600000US95613,95613,ZCTA5 95613,22,8,0,0,0,0,8,0,0,14,0,0,0,0,6,0,8
8600000US95614,95614,ZCTA5 95614,3948,107,4,0,0,6,82,6,9,3841,188,95,310,462,2257,366,163
8600000US95615,95615,ZCTA5 95615,631,16,0,0,0,0,16,0,0,615,12,8,81,51,322,98,43
8600000US95616,95616,ZCTA5 95616,62320,14939,332,54,362,281,13808,29,73,47381,2742,741,3866,3860,32403,2027,1742
8600000US95618,95618,ZCTA5 95618,635,46,0,0,0,6,11,7,22,589,5,6,38,36,304,113,87
8600000US95619,95619,ZCTA5 95619,4647,570,79,35,22,104,241,21,68,4077,295,50,470,395,2308,282,277
8600000US95620,95620,ZCTA5 95620,18481,1567,240,31,146,197,862,33,58,16914,1364,335,1870,1636,10450,786,473
8600000US95621,95621,ZCTA5 95621,41082,3198,384,68,372,235,1787,162,190,37884,2472,527,3222,2788,23201,2811,2863
8600000US95623,95623,ZCTA5 95623,3789,398,18,0,29,47,225,46,33,3391,129,32,231,252,1922,379,446
8600000US95624,95624,ZCTA5 95624,38079,1349,85,49,187,166,742,58,62,36730,2803,462,3723,4083,22921,1611,1127
8600000US95625,95625,ZCTA5 95625,56,6,0,0,0,0,0,6,0,50,0,0,0,0,50,0,0
8600000US95626,95626,ZCTA5 95626,6349,757,66,25,114,134,391,17,10,5592,323,121,633,595,3477,266,177
8600000US95627,95627,ZCTA5 95627,2762,310,35,4,22,34,177,27,11,2452,180,32,263,249,1376,210,142
8600000US95628,95628,ZCTA5 95628,40155,2735,144,36,466,315,1610,93,71,37420,1961,473,2690,3114,23762,3338,2082
8600000US95629,95629,ZCTA5 95629,864,140,9,5,9,17,92,0,8,724,12,16,28,60,436,123,49
8600000US95630,95630,ZCTA5 95630,48525,3541,150,48,189,170,2804,50,130,44984,3312,705,4164,3762,29009,2020,2012
8600000US95631,95631,ZCTA5 95631,5754,342,20,19,44,13,218,16,12,5412,217,37,551,546,3259,481,321
8600000US95632,95632,ZCTA5 95632,23777,2465,268,73,323,413,1213,95,80,21312,1582,360,2548,2287,12660,1084,791
8600000US95633,95633,ZCTA5 95633,2622,251,0,6,34,42,159,0,10,2371,163,29,99,225,1532,237,86
8600000US95634,95634,ZCTA5 95634,2759,356,33,0,35,22,259,0,7,2403,86,13,242,227,1537,166,132
8600000US95635,95635,ZCTA5 95635,1115,7,0,0,0,0,7,0,0,1108,34,15,127,148,653,67,64
8600000US95636,95636,ZCTA5 95636,650,30,0,0,0,0,30,0,0,620,57,5,46,41,345,73,53
8600000US95637,95637,ZCTA5 95637,165,11,0,0,0,0,11,0,0,154,10,0,28,8,85,18,5
8600000US95638,95638,ZCTA5 95638,1773,70,4,0,0,21,45,0,0,1703,108,23,143,132,1161,70,66
8600000US95639,95639,ZCTA5 95639,192,45,0,0,0,0,25,14,6,147,5,14,5,17,93,6,7
8600000US95640,95640,ZCTA5 95640,5456,645,51,24,95,74,337,51,13,4811,250,34,446,606,2892,299,284
8600000US95641,95641,ZCTA5 95641,2122,250,23,4,9,40,163,5,6,1872,64,37,94,132,1178,223,144
8600000US95642,95642,ZCTA5 95642,6188,443,26,0,57,28,241,26,65,5745,302,61,318,425,3366,608,665
8600000US95645,95645,ZCTA5 95645,1852,188,3,11,39,19,96,9,11,1664,155,40,169,189,954,112,45
8600000US95646,95646,ZCTA5 95646,112,45,0,0,0,4,41,0,0,67,2,0,2,0,63,0,0
8600000US95648,95648,ZCTA5 95648,14614,1432,188,33,245,206,698,55,7,13182,906,233,1172,1059,8108,1031,673
8600000US95650,95650,ZCTA5 95650,11472,502,12,26,83,23,337,3,18,10970,592,126,887,1262,6517,910,676
8600000US95651,95651,ZCTA5 95651,303,15,0,0,0,5,10,0,0,288,6,0,37,6,205,19,15
8600000US95653,95653,ZCTA5 95653,793,163,22,10,18,9,100,0,4,630,53,9,43,50,454,21,0
8600000US95655,95655,ZCTA5 95655,520,446,18,0,60,95,273,0,0,74,0,0,0,0,74,0,0
8600000US95658,95658,ZCTA5 95658,6288,297,10,9,26,9,205,19,19,5991,325,73,458,565,3673,523,374
8600000US95659,95659,ZCTA5 95659,751,118,7,0,23,10,68,8,2,633,11,11,57,41,394,60,59
8600000US95660,95660,ZCTA5 95660,31656,7227,925,236,1231,1064,3527,123,121,24429,1789,312,2440,2140,14460,1939,1349
8600000US95661,95661,ZCTA5 95661,24396,1353,128,26,100,137,815,31,116,23043,1360,232,2144,2223,14189,1413,1482
8600000US95662,95662,ZCTA5 95662,31649,1959,107,16,263,217,1218,67,71,29690,1710,438,2622,2866,18682,1965,1407
8600000US95663,95663,ZCTA5 95663,1765,79,4,5,10,9,51,0,0,1686,93,4,127,157,1018,138,149
8600000US95664,95664,ZCTA5 95664,897,15,0,0,0,0,15,0,0,882,13,0,65,66,620,54,64
8600000US95665,95665,ZCTA5 95665,4252,344,20,0,29,61,170,54,10,3908,180,35,292,339,2078,559,425
8600000US95666,95666,ZCTA5 95666,5173,581,24,21,73,133,310,20,0,4592,107,15,338,209,2510,862,551
8600000US95667,95667,ZCTA5 95667,33874,2708,190,26,269,270,1628,163,162,31166,1231,332,2266,3165,18973,2637,2562
8600000US95668,95668,ZCTA5 95668,928,118,2,4,12,16,78,2,4,810,31,6,70,106,504,57,36
8600000US95669,95669,ZCTA5 95669,2194,176,24,2,7,26,81,21,15,2018,74,37,161,165,1260,195,126
8600000US95670,95670,ZCTA5 95670,49687,6752,1022,153,1133,761,3395,156,132,42935,2974,472,3726,3452,27209,3230,1872
8600000US95672,95672,ZCTA5 95672,3864,76,0,8,20,6,42,0,0,3788,217,59,407,373,2409,170,153
8600000US95673,95673,ZCTA5 95673,13676,1914,171,40,292,326,926,75,84,11762,730,180,1099,1075,7379,794,505
8600000US95674,95674,ZCTA5 95674,851,82,3,3,17,10,35,3,11,769,41,6,58,95,442,77,50
8600000US95675,95675,ZCTA5 95675,322,74,10,0,0,9,55,0,0,248,7,0,22,33,138,35,13
8600000US95676,95676,ZCTA5 95676,395,137,5,6,23,27,76,0,0,258,13,2,18,15,190,10,10
8600000US95677,95677,ZCTA5 95677,20680,1250,112,24,130,90,802,31,61,19430,1133,253,1767,2036,11964,1227,1050
8600000US95678,95678,ZCTA5 95678,30397,2221,162,39,281,236,1303,116,84,28176,2126,414,2584,2434,17702,1512,1404
8600000US95681,95681,ZCTA5 95681,1396,221,20,19,47,16,88,23,8,1175,39,19,72,171,789,64,21
8600000US95682,95682,ZCTA5 95682,24465,1215,67,31,195,98,747,46,31,23250,1370,330,2218,2175,14291,1623,1243
8600000US95683,95683,ZCTA5 95683,4572,185,22,0,39,22,87,0,15,4387,199,13,313,228,2636,641,357
8600000US95684,95684,ZCTA5 95684,2852,269,9,9,39,35,177,0,0,2583,125,22,146,247,1655,253,135
8600000US95685,95685,ZCTA5 95685,4526,348,41,1,46,24,177,20,39,4178,188,43,262,394,2441,440,410
8600000US95686,95686,ZCTA5 95686,1292,394,44,3,121,49,174,3,0,898,98,16,82,86,512,59,45
8600000US95687,95687,ZCTA5 95687,54009,3037,273,56,439,333,1694,104,138,50972,3802,713,5262,5180,31708,2386,1921
8600000US95688,95688,ZCTA5 95688,32200,2234,284,43,327,269,1207,29,75,29966,1943,453,2844,2924,18833,1871,1098
8600000US95689,95689,ZCTA5 95689,1428,21,0,0,0,0,21,0,0,1407,61,28,141,112,806,149,110
8600000US95690,95690,ZCTA5 95690,2114,284,34,9,45,30,161,5,0,1830,85,17,165,118,1121,192,132
8600000US95691,95691,ZCTA5 95691,18888,3251,359,124,506,347,1699,130,86,15637,1069,227,1349,1265,9475,1231,1021
8600000US95692,95692,ZCTA5 95692,3519,621,54,1,127,101,309,13,16,2898,155,36,255,351,1686,227,188
8600000US95693,95693,ZCTA5 95693,5993,207,24,12,22,0,130,19,0,5786,276,69,714,504,3549,458,216
8600000US95694,95694,ZCTA5 95694,8446,643,96,23,129,31,314,15,35,7803,515,173,937,849,4646,419,264
8600000US95695,95695,ZCTA5 95695,37932,4653,508,115,510,512,2713,176,119,33279,2173,447,3126,3115,20221,1966,2231
8600000US956HH,956HH,ZCTA5 956HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US956XX,956XX,ZCTA5 956XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95701,95701,ZCTA5 95701,751,43,1,0,8,4,27,1,2,708,40,6,60,61,475,32,34
8600000US95703,95703,ZCTA5 95703,1430,49,0,0,0,0,28,17,4,1381,55,6,51,99,884,150,136
8600000US95709,95709,ZCTA5 95709,4594,434,56,8,36,47,237,36,14,4160,162,51,318,297,2407,569,356
8600000US95713,95713,ZCTA5 95713,8481,689,50,5,51,94,427,30,32,7792,350,92,820,726,4776,570,458
8600000US95714,95714,ZCTA5 95714,347,26,0,0,2,7,15,0,2,321,16,2,40,20,188,25,30
8600000US95715,95715,ZCTA5 95715,180,4,0,0,0,0,4,0,0,176,8,2,24,6,124,12,0
8600000US95717,95717,ZCTA5 95717,331,39,0,0,2,5,32,0,0,292,10,6,20,24,163,48,21
8600000US95720,95720,ZCTA5 95720,140,3,0,0,0,0,3,0,0,137,2,0,6,24,81,12,12
8600000US95721,95721,ZCTA5 95721,44,32,0,0,0,0,32,0,0,12,0,0,0,0,12,0,0
8600000US95722,95722,ZCTA5 95722,3770,78,0,0,0,0,78,0,0,3692,165,85,350,367,2168,320,237
8600000US95726,95726,ZCTA5 95726,8483,757,96,3,57,95,429,28,49,7726,307,109,761,642,4621,762,524
8600000US95728,95728,ZCTA5 95728,59,0,0,0,0,0,0,0,0,59,0,0,0,0,0,59,0
8600000US95735,95735,ZCTA5 95735,12,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,2
8600000US95736,95736,ZCTA5 95736,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
8600000US95742,95742,ZCTA5 95742,183,6,0,0,0,0,6,0,0,177,0,0,0,0,110,45,22
8600000US95746,95746,ZCTA5 95746,20558,453,28,23,45,45,264,34,14,20105,1291,398,2277,2369,12117,1070,583
8600000US95747,95747,ZCTA5 95747,25442,552,24,0,53,26,343,35,71,24890,1867,389,2319,1873,13471,3149,1822
8600000US95758,95758,ZCTA5 95758,45693,2107,164,72,243,330,1183,79,36,43586,4122,799,5143,3924,27479,1422,697
8600000US95762,95762,ZCTA5 95762,21875,392,51,0,33,50,224,9,25,21483,1672,458,2570,2465,12765,1083,470
8600000US95765,95765,ZCTA5 95765,16226,432,22,0,108,58,230,14,0,15794,1592,190,1871,1688,9748,489,216
8600000US95776,95776,ZCTA5 95776,14614,1550,172,49,241,152,855,30,51,13064,1240,224,1505,1276,7964,481,374
8600000US957HH,957HH,ZCTA5 957HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US957XX,957XX,ZCTA5 957XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95814,95814,ZCTA5 95814,14203,3853,136,56,239,155,2973,158,136,10350,303,16,319,389,7568,701,1054
8600000US95815,95815,ZCTA5 95815,25106,8248,894,244,1322,862,4709,135,82,16858,1032,233,1314,1311,10834,1274,860
8600000US95816,95816,ZCTA5 95816,15352,1953,101,12,99,27,1608,41,65,13399,325,57,429,439,10831,500,818
8600000US95817,95817,ZCTA5 95817,14540,4569,575,86,726,488,2445,141,108,9971,575,155,866,697,6465,579,634
8600000US95818,95818,ZCTA5 95818,21536,4092,447,115,428,309,2415,219,159,17444,819,175,1006,1085,11783,1133,1443
8600000US95819,95819,ZCTA5 95819,14921,711,33,7,49,34,439,69,80,14210,686,86,762,659,9378,902,1737
8600000US95820,95820,ZCTA5 95820,36828,9259,840,238,1711,1267,4736,229,238,27569,1932,423,2630,2341,16180,1910,2153
8600000US95821,95821,ZCTA5 95821,34683,5933,834,136,805,516,3373,95,174,28750,1515,361,1990,1877,17802,2583,2622
8600000US95822,95822,ZCTA5 95822,43966,9234,1006,309,1669,1325,4337,343,245,34732,2007,447,3074,2800,19701,3226,3477
8600000US95823,95823,ZCTA5 95823,71177,15368,1952,629,2799,1906,7640,217,225,55809,4432,938,6335,5415,33396,3088,2205
8600000US95824,95824,ZCTA5 95824,30448,9304,1141,232,1635,1498,4483,181,134,21144,1691,391,2284,2004,12275,1397,1102
8600000US95825,95825,ZCTA5 95825,30128,5556,523,108,490,243,3996,116,80,24572,1315,201,1159,1172,17043,1668,2014
8600000US95826,95826,ZCTA5 95826,38120,4839,373,70,316,350,3523,115,92,33281,1929,428,2425,2238,22748,1963,1550
8600000US95827,95827,ZCTA5 95827,18948,2162,198,24,246,246,1349,76,23,16786,1053,248,1355,1347,11158,982,643
8600000US95828,95828,ZCTA5 95828,54573,8048,790,200,1483,1342,3874,157,202,46525,3351,809,5270,4689,27714,2473,2219
8600000US95829,95829,ZCTA5 95829,11217,392,24,0,82,48,222,0,16,10825,829,134,1252,1082,6716,427,385
8600000US95830,95830,ZCTA5 95830,655,21,0,0,0,0,21,0,0,634,48,25,38,100,357,34,32
8600000US95831,95831,ZCTA5 95831,42394,2200,109,34,216,178,1305,150,208,40194,1931,465,3000,3137,26171,3156,2334
